ref,word,num,dep,label,dep2,label2
22a.241,"second,",4,,,,
22a.241,that's,5,,,,
22a.241,when,6,,,,
22a.241,"uhm,",7,,,,
22a.241,our,8,,,,
22a.241,son,9,,,,
22a.241,junior,10,,,,
22a.241,was,11,,,,
22a.241,born.,12,,,,
22a.242,oh,1,,,,
22a.242,yeah.,2,,,,
22a.243,That's,1,,,,
22a.243,my,2,,,,
22a.243,mom's,3,,,,
22a.243,birthday,4,,,,
22a.243,too.,5,,,,
22a.244,"yeah,",1,,,,
22a.244,yeah.,2,,,,
22a.245,neinoo.,1,,,,
22a.246,"yeah,",1,,,,
22a.246,"heinoo,",2,,,,
22a.246,yeah.,3,,,,
22a.247,uhm.,1,,,,
22a.248,"Noxowuuni,",1,,,,
22a.248,nii'i3ecoono',2,,,,
22a.248,tihcebii'oot,3,,,,
22a.248,nihii...,4,,,,
22a.249,tesbixoo3o'.,1,,,,
22a.249,Tesbisbixoo3ou'u,2,,,,
22a.250,neih'oho',1,,,,
22a.250,noh,2,,,,
22a.250,neisiiP,3,,,,
22a.250,notoonoho'.,4,,,,
22a.250,Bisiihi',5,,,,
22a.250,neisiihoho'.,6,,,,
22a.251,uhm.,1,,,,
22a.252,neniisi3i',1,,,,
22a.252,"neih'oho',",2,,,,
22a.253,neneesi-3i',1,,,,
22a.253,notoonoho'.,2,,,,
22a.254,Niitesiwoo3ee3i',1,,,,
22a.254,neisiihoho'.,2,,,,
22a.255,ce'teesiini.,1,,,,
22a.256,hee.,1,,,,
22a.257,"XXX,",1,,,,
22a.257,great....,2,,,,
22a.258,Nuhu',1,,,,
22a.258,tei'yoonoh'o',2,,,,
22a.258,niihohookeenoxuuhu3i'.,3,,,,
22a.259,Hiikoot,1,,,,
22a.259,niicoontoototouwou'u.,2,,,,
22a.260,CenihP,1,,,,
22a.260,cenihP,2,,,,
22a.260,cenihneeneisihi3i',3,,,,
22a.260,nuhu',4,,,,
22a.260,"wonooneihi3i',",5,,,,
22a.260,nuh'uuno.,6,,,,
22a.261,tei'yooP,1,,,,
22a.262,Noh,1,,,,
22a.262,nehe',2,,,,
22a.262,nookhoosei,3,,,,
22a.262,niini'P,4,,,,
22a.262,niini'totouwoot.,5,,,,
22a.263,hiinooP,1,,,,
22a.263,Hee'inonoot,2,,,,
22a.263,nuhu',3,,,,
22a.263,tei'yoonoh'o',4,,,,
22a.263,heeneisiini,5,,,,
22a.263,toototoubi'ee3i'.,6,,,,
22a.264,"Hini',",1,,,,
22a.264,hini',2,,,,
22a.264,co'ouutou3eihiiho',3,,,,
22a.264,nenee3i',4,,,,
22a.264,niiP,5,,,,
22a.264,niineeni'en[on]oono',6,,,,
22a.264,nuhu',7,,,,
22a.264,co'ouutou3eihiiho'.,8,,,,
22a.264,niineenih'ouwou'u.,9,,,,
22a.265,Niiceh'e3ihi3i'.,1,,,,
22a.266,'oh,1,,,,
22a.266,nuhu',2,,,,
22a.266,"hoo3oo'o'uu,",3,,,,
22a.266,neihoowneeni'enoono',4,,,,
22a.266,nuhu',5,,,,
22a.266,hokeciihihi3i'.,6,,,,
22a.267,Neihoowuneeni'enoono',1,,,,
22a.267,hokeciihihi3i'.,2,,,,
22a.268,"hiihoowceh'e3tiino',",1,,,,
22a.269,wootii,1,,,,
22a.269,niibeetco'oniinokotii3i'.,2,,,,
22a.270,'oh,1,,,,
22a.270,nehe',2,,,,
22a.270,Nookhoosei,3,,,,
22a.270,hee'inonoot.,4,,,,
22a.271,konoo'niiP,1,,,,
22a.271,niisi3P,2,,,,
22a.271,niisi3eihoot.,3,,,,
22a.272,Niitoototouwoot,1,,,,
22a.272,you,2,,,,
22a.272,know.,3,,,,
22a.273,Neenestoowoot.,1,,,,
22a.274,Nee'eesoo',1,,,,
22a.274,nuhu',2,,,,
22a.274,neyei3eibeehiiho'.,3,,,,
22a.275,XXX,1,,,,
22a.276,NiiP,1,,,,
22a.276,kookon,2,,,,
22a.276,niineeneistoo3i'.,3,,,,
22a.277,Koxuuteniihi',1,,,,
22a.277,niineeni'itoo3i'.,2,,,,
22a.278,Wo'ei3,1,,,,
22a.278,niinoonousi'i.,2,,,,
22a.279,'oh,1,,,,
22a.279,neneeninoo.,2,,,,
22a.280,keinosouniisi3ei?,1,,,,
22a.281,heeyou?,1,,,,
22a.282,koonosouniisi3ei?,1,,,,
22a.283,ha?,1,,,,
22a.284,keinosouniisi3ei,1,,,,
22a.284,XXX?,2,,,,
22a.285,hee,1,,,,
22a.286,Niico'onP...,1,,,,
22a.286,Niico'onneyeineyei3eihou'u,2,,,,
22a.286,nuhu',3,,,,
22a.286,honoh'oehih'o'.,4,,,,
22a.287,"hinen,",1,,,,
22a.288,beeteenetP,1,,,,
22a.289,eenetP,1,,,,
22a.289,Niibeeteeneti3oot,2,,,,
22a.289,nuhu',3,,,,
22a.289,toonhoo3itoohu3i'.,4,,,,
22a.290,uhm-hmm.,1,,,,
22a.291,neyei3iihi'.,1,,,,
22a.292,"hee,",1,,,,
22a.292,nee'eesoo',2,,,,
22a.292,nih'ii3i',3,,,,
22a.292,nuhu',4,,,,
22a.292,hiP,5,,,,
22a.292,hinenno'.,6,,,,
22a.293,Wohei,1,,,,
22a.293,nuhu',2,,,,
22a.293,"hiseino',",3,,,,
22a.293,'oo.,4,,,,
22a.294,Ni'ii3i',1,,,,
22a.294,nuhu',2,,,,
22a.294,hiseino'.,3,,,,
22a.294,'oo.,4,,,,
22a.295,'oo.,1,,,,
22a.296,"tihcih'iisiii'oonoo,",1,,,,
22a.296,nihnoohowou'u,2,,,,
22a.296,beh'eihoho'.,3,,,,
22a.296,Nih'iico'onP,4,,,,
22a.297,"nih'iico'oneeneti3i',",1,,,,
22a.297,kookoh'outi3i';,2,,,,
22a.298,nihco'onoohowou'u.,1,,,,
22a.299,Niixoo,1,,,,
22a.299,nih'e3eboeyohceenokunoo,2,,,,
22a.299,nuhu'.,3,,,,
22a.300,Huut,1,,,,
22a.300,ceeceh'e3tonou'u,2,,,,
22a.300,nuhu',3,,,,
22a.300,nih'iisinihii3i'.,4,,,,
22a.301,'oh,1,,,,
22a.301,"neih'oowcoo'[uh]oono',",2,,,,
22a.302,neih'oownottonoono'.,1,,,,
22a.303,Nih'iisinihii3i',1,,,,
22a.303,wo'ei3,2,,,,
22a.303,nihbi'P,3,,,,
22a.303,nihbi'ceh'e3ihou'u.,4,,,,
22a.304,Totoonee,1,,,,
22a.304,nih'ii3i'oku3i',2,,,,
22a.304,"huu3e',",3,,,,
22a.304,koxuutei',4,,,,
22a.304,wo'ei3,5,,,,
22a.304,huutiino.,6,,,,
22a.305,Howoo,1,,,,
22a.305,woteeniihi'.,2,,,,
22a.306,Nih'iinisP,1,,,,
22a.306,"nih'ii-noo'oeeP,",2,,,,
22a.306,noo'oee[no]ku3i'.,3,,,,
22a.307,nih'eenP,1,,,,
22a.307,nih'eeP,2,,,,
22a.307,nii'eenP,3,,,,
22a.307,"yeah,",4,,,,
22a.307,noo'oeeP,5,,,,
22a.307,noo'oeenoku3i',6,,,,
22a.307,wo'ei3,7,,,,
22a.308,noo'oeenoku3i'.,1,,,,
22a.309,niico'onP,1,,,,
22a.309,nihcoocoo'obeti3i',2,,,,
22a.309,you,3,,,,
22a.309,know.,4,,,,
22a.310,Nihco'onP,1,,,,
22a.311,coocoo'obeti3i',1,,,,
22a.311,wo'ei3,2,,,,
22a.311,noonoo3itoo3eihiinou'u.,3,,,,
22a.312,yeah.,1,,,,
22a.313,nih'oonoxoeheti3i',1,,,,
22a.313,"hini'iit,",2,,,,
22a.313,yeah.,3,,,,
22a.314,Hiikoot,1,,,,
22a.314,nihnoono'o3soh'oe3i',2,,,,
22a.314,hiikoot.,3,,,,
22a.315,nihnooP,1,,,,
22a.315,hi'in,2,,,,
22a.315,nihno'o3bee3soh'oe3i'.,3,,,,
22a.316,yeah.,1,,,,
22a.317,Nee'eeseenetit,1,,,,
22a.317,"nuhu',",2,,,,
22a.318,heeP,1,,,,
22a.318,Neenei'iini.,2,,,,
22a.319,neenee'eestoo3i'.,1,,,,
22a.320,Kookon.,1,,,,
22a.321,Nii'cesisP,1,,,,
22a.321,he'iitP,2,,,,
22a.321,"heeneisinihiinoo3i,",3,,,,
22a.322,yeah.,1,,,,
22a.323,'oh,1,,,,
22a.323,"neih'oowukohtobei[be],",2,,,,
22a.323,tih'okeciihihno'.,3,,,,
22a.324,koowoow?,1,,,,
22a.325,heeyou?,1,,,,
22a.326,koowoow?,1,,,,
22a.327,koowoow.,1,,,,
22a.328,Niitotoubeeno'.,1,,,,
22a.329,Noxowubee3toono'.,1,,,,
22a.330,teecxo',1,,,,
22a.330,nuhu',2,,,,
22a.330,"nono'eino',",3,,,,
22a.330,he'P,4,,,,
22a.330,neihoowoe'in,5,,,,
22a.330,wohoe'P,6,,,,
22a.330,wohoe'ih'iisi3ecoonoo3i.,7,,,,
22a.331,huh?,1,,,,
22a.332,koowoow,1,,,,
22a.332,bee3P,2,,,,
22a.332,"bee3P,",3,,,,
22a.332,yeah.,4,,,,
22a.333,yeah.,1,,,,
22a.334,'oh,1,,,,
22a.334,hiiwoonhehe',2,,,,
22a.334,heetneenetiiP,3,,,,
22a.334,heetneenetiino',4,,,,
22a.334,ni'ii3i',5,,,,
22a.334,nuhu',6,,,,
22a.334,heeseitinee,7,,,,
22a.334,nuhu',8,,,,
22a.334,nono'[eitiit].,9,,,,
22a.335,keetce3koohube?,1,,,,
22a.336,yeah.,1,,,,
22a.337,'oh,1,,,,
22a.337,noo'xoo',2,,,,
22a.337,hiiwoonhehe'.,3,,,,
22a.338,neisiihoho',1,,,,
22a.338,heentoo3i'.,2,,,,
22a.339,Neihoowoe'in.,1,,,,
22a.340,'oh,1,,,,
22a.340,"neneeninoo,",2,,,,
22a.340,"heetneihoowoenetiin,",3,,,,
22a.340,nii3eitini'.,4,,,,
22a.341,koxuuten,1,,,,
22a.341,heetce3ikotii3i'.,2,,,,
22a.341,(?),3,,,,
22a.342,Nuhu',1,,,,
22a.342,Arapaho,2,,,,
22a.342,"language,",3,,,,
22a.342,said,4,,,,
22a.342,we're,5,,,,
22a.342,gonna,6,,,,
22a.342,lose,7,,,,
22a.342,"it,",8,,,,
22a.342,"ni'ii3i',",9,,,,
22a.342,but,10,,,,
22a.342,I,11,,,,
22a.342,don't,12,,,,
22a.342,think,13,,,,
22a.342,so.,14,,,,
22a.343,yeah.,1,,,,
22a.344,neetneihoowP,1,,,,
22a.344,nooxeihi'.,2,,,,
22a.345,ni'ii3[i']...,1,,,,
22a.346,yeah.,1,,,,
22a.347,ni'ii3i',1,,,,
22a.347,hoo3oo'o'.,2,,,,
22a.348,'oh,1,,,,
22a.348,"some,",2,,,,
22a.348,no.,3,,,,
22a.349,Hee3neeniihi',1,,,,
22a.349,ne'P,2,,,,
22a.349,ne'P,3,,,,
22a.349,"hinono'ei,",4,,,,
22a.349,hoowunee'eesi3ecoo.,5,,,,
22a.350,'oh,1,,,,
22a.350,nuhu',2,,,,
22a.350,"kouh'uuhuuho',",3,,,,
22a.350,nenee'eesi3ecoo3i'.,4,,,,
22a.351,yeah.,1,,,,
22a.352,"yeah,",1,,,,
22a.352,yeah.,2,,,,
22a.353,kouh'uuhuuho'.,1,,,,
22a.354,hiiwoonhehe',1,,,,
22a.354,nuh'uuno,2,,,,
22a.354,uhh,3,,,,
22a.354,"hinono'eitiit,",4,,,,
22a.354,hoowuni'eniheihiinoo.,5,,,,
22a.355,hoowuuni.,1,,,,
22a.356,wo3onise'.,1,,,,
22a.356,noohootoo,2,,,,
22a.356,howoh,3,,,,
22a.356,huutiino.,4,,,,
22a.357,yeah.,1,,,,
22a.358,yeah.,1,,,,
22a.359,keep,1,,,,
22a.359,"going,",2,,,,
22a.359,I,3,,,,
22a.359,"gotta,",4,,,,
22a.359,I,5,,,,
22a.359,gotta,6,,,,
22a.359,say,7,,,,
22a.359,bye,8,,,,
22a.359,to,9,,,,
22a.359,"her,",10,,,,
22a.359,so,11,,,,
22a.359,keep,12,,,,
22a.359,"talking,",13,,,,
22a.359,its.,14,,,,
22a.360,wohei.,1,,,,
22a.361,huu3e',1,,,,
22a.361,huu3e',2,,,,
22a.361,nee'eeP,3,,,,
22a.361,huu3e',4,,,,
22a.361,nee'eeteiht,5,,,,
22a.361,neiP,6,,,,
22a.361,uhh,7,,,,
22a.361,neinoo,8,,,,
22a.361,"hini'iit,",9,,,,
22a.361,wosouhone'.,10,,,,
22a.362,XXX,1,,,,
22a.362,woncebi3ee,2,,,,
22a.362,niihiinootisee.,3,,,,
22a.362,(???),4,,,,
22a.363,honoot,1,,,,
22a.363,woniini,2,,,,
22a.363,"konouutosei',",3,,,,
22a.363,wo'ei3,4,,,,
22a.363,heeneisiii'oot,5,,,,
22a.363,uhh,6,,,,
22a.363,neinoo.,7,,,,
22a.364,XXX,1,,,,
22a.365,Huut,1,,,,
22a.365,"noowuniihiiteen,",2,,,,
22a.365,'oh,3,,,,
22a.365,hiniisonoon.,4,,,,
22a.366,Niiso',1,,,,
22a.366,Tou'u,2,,,,
22a.366,nihnee'eesih'it.,3,,,,
22a.367,Neisonoo,1,,,,
22a.367,nee'eeteiht.,2,,,,
22a.368,hini'iit,1,,,,
22a.368,beesoowuunenno',2,,,,
22a.368,ni'ii3eihi3i'.,3,,,,
22a.369,"Neneeninoo,",1,,,,
22a.369,beesoowuunen.,2,,,,
22a.370,Nooxeihi',1,,,,
22a.370,beenhehe',2,,,,
22a.370,nihce'eseiti3i',3,,,,
22a.370,nuhu',4,,,,
22a.370,beesoowuunenno',5,,,,
22a.370,nooxeihi'.,6,,,,
22a.371,Hoo3oo'o',1,,,,
22a.371,he'ihceece'eseiti3ei'ino',2,,,,
22a.371,nuh'uuno.,3,,,,
22a.372,HeeP,1,,,,
22a.372,"heeneeteihino',",2,,,,
22a.372,you,3,,,,
22a.372,know.,4,,,,
22a.373,Beebeet,1,,,,
22a.373,beenhehe',2,,,,
22a.373,you,3,,,,
22a.373,know.,4,,,,
22a.374,'oh,1,,,,
22a.374,nih'iiP,2,,,,
22a.374,niini'eenetino',3,,,,
22a.374,you,4,,,,
22a.374,"know,",5,,,,
22a.374,"teco'oniini,",6,,,,
22a.374,"howoh,",7,,,,
22a.374,Ed.,8,,,,
22a.375,yeah.,1,,,,
22a.376,co'oncoo'obetino',1,,,,
22a.376,hinono'einiihi'.,2,,,,
22a.377,hee,1,,,,
22a.377,nih'ii3i'.,2,,,,
22a.378,noh,1,,,,
22a.378,wootii,2,,,,
22a.378,hoowP,3,,,,
22a.378,nuhu',4,,,,
22a.378,hoowoohcei'soo,5,,,,
22a.378,wootii,6,,,,
22a.378,you,7,,,,
22a.378,"know,",8,,,,
22a.379,Wootii,1,,,,
22a.379,nuh'uuno,2,,,,
22a.379,hinono'eitiit,3,,,,
22a.379,'oh,4,,,,
22a.379,wootii,5,,,,
22a.379,uhh....,6,,,,
22a.380,noh,1,,,,
22a.380,keetnohkusee.,2,,,,
22a.380,(???),3,,,,
22a.381,uhm.,1,,,,
